name_map_first,name_map_last,name_map_middle,name_map_nick,want_state,matched,score,matched_target_key,matched_index_key,bioguide_id_transferred
Abraham J.,Hamadeh,,,Arizona,yes,100,abraham j  hamadeh,abraham hamadeh,H001098
Abraham J.,Hamadeh,,,Arizona,yes,100,abraham j  hamadeh,abraham hamadeh,H001098
Abraham J.,Hamadeh,,,Arizona,yes,100,abraham j  hamadeh,abraham hamadeh,H001098
Abraham J.,Hamadeh,,,Arizona,yes,100,abraham j  hamadeh,abraham hamadeh,H001098
Abraham J.,Hamadeh,,,Arizona,yes,100,abraham j  hamadeh,abraham hamadeh,H001098
Josh,Harder,,,California,yes,100,josh harder,josh harder,H001090
Josh,Harder,,,California,yes,100,josh harder,josh harder,H001090
Josh,Harder,,,California,yes,100,josh harder,josh harder,H001090
Josh,Harder,,,California,yes,100,josh harder,josh harder,H001090
Josh,Harder,,,California,yes,100,josh harder,josh harder,H001090
Mike,Haridopolos,,,Florida,yes,100,michael haridopolos,michael haridopolos,H001099
Mike,Haridopolos,,,Florida,yes,100,michael haridopolos,michael haridopolos,H001099
Mike,Haridopolos,,,Florida,yes,100,michael haridopolos,michael haridopolos,H001099
Mike,Haridopolos,,,Florida,yes,100,michael haridopolos,michael haridopolos,H001099
Mike,Haridopolos,,,Florida,yes,100,michael haridopolos,michael haridopolos,H001099
Pat,Harrigan,,,North Carolina,yes,100,pat harrigan,pat harrigan,H001101
Pat,Harrigan,,,North Carolina,yes,100,pat harrigan,pat harrigan,H001101
Pat,Harrigan,,,North Carolina,yes,100,pat harrigan,pat harrigan,H001101
Pat,Harrigan,,,North Carolina,yes,100,pat harrigan,pat harrigan,H001101
Pat,Harrigan,,,North Carolina,yes,100,pat harrigan,pat harrigan,H001101
Andy,Harris,,,Maryland,yes,100,andrew harris,andrew harris,H001052
Mark,Harris,,,North Carolina,yes,100,mark harris,mark harris,H001102
Andy,Harris,,,Maryland,yes,100,andrew harris,andrew harris,H001052
Mark,Harris,,,North Carolina,yes,100,mark harris,mark harris,H001102
Andy,Harris,,,Maryland,yes,100,andrew harris,andrew harris,H001052
Mark,Harris,,,North Carolina,yes,100,mark harris,mark harris,H001102
Andy,Harris,,,Maryland,yes,100,andrew harris,andrew harris,H001052
Mark,Harris,,,North Carolina,yes,100,mark harris,mark harris,H001102
Andy,Harris,,,Maryland,yes,100,andrew harris,andrew harris,H001052
Mark,Harris,,,North Carolina,yes,100,mark harris,mark harris,H001102
Diana,Harshbarger,,,Tennessee,yes,100,diana harshbarger,diana harshbarger,H001086
Diana,Harshbarger,,,Tennessee,yes,100,diana harshbarger,diana harshbarger,H001086
Diana,Harshbarger,,,Tennessee,yes,100,diana harshbarger,diana harshbarger,H001086
Diana,Harshbarger,,,Tennessee,yes,100,diana harshbarger,diana harshbarger,H001086
Diana,Harshbarger,,,Tennessee,yes,100,diana harshbarger,diana harshbarger,H001086
Margaret Wood,Hassan,,,New Hampshire,yes,100,margaret wood hassan,margaret wood hassan,H001076
Margaret Wood,Hassan,,,New Hampshire,yes,100,margaret wood hassan,margaret wood hassan,H001076
Margaret Wood,Hassan,,,New Hampshire,yes,100,margaret wood hassan,margaret wood hassan,H001076
Margaret Wood,Hassan,,,New Hampshire,yes,100,margaret wood hassan,margaret wood hassan,H001076
Margaret Wood,Hassan,,,New Hampshire,yes,100,margaret wood hassan,margaret wood hassan,H001076
Josh,Hawley,,,Missouri,yes,91,josh hawley,joshua hawley,H001089
Josh,Hawley,,,Missouri,yes,91,josh hawley,joshua hawley,H001089
Josh,Hawley,,,Missouri,yes,91,josh hawley,joshua hawley,H001089
Josh,Hawley,,,Missouri,yes,91,josh hawley,joshua hawley,H001089
Josh,Hawley,,,Missouri,yes,91,josh hawley,joshua hawley,H001089
Jahana,Hayes,,,Connecticut,yes,100,jahana hayes,jahana hayes,H001081
Jahana,Hayes,,,Connecticut,yes,100,jahana hayes,jahana hayes,H001081
Jahana,Hayes,,,Connecticut,yes,100,jahana hayes,jahana hayes,H001081
Jahana,Hayes,,,Connecticut,yes,100,jahana hayes,jahana hayes,H001081
Jahana,Hayes,,,Connecticut,yes,100,jahana hayes,jahana hayes,H001081
Martin,Heinrich,,,New Mexico,yes,100,martin heinrich,martin heinrich,H001046
Martin,Heinrich,,,New Mexico,yes,100,martin heinrich,martin heinrich,H001046
Martin,Heinrich,,,New Mexico,yes,100,martin heinrich,martin heinrich,H001046
Martin,Heinrich,,,New Mexico,yes,100,martin heinrich,martin heinrich,H001046
Martin,Heinrich,,,New Mexico,yes,100,martin heinrich,martin heinrich,H001046
Kevin,Hern,,,Oklahoma,yes,100,kevin hern,kevin hern,H001082
Kevin,Hern,,,Oklahoma,yes,100,kevin hern,kevin hern,H001082
Kevin,Hern,,,Oklahoma,yes,100,kevin hern,kevin hern,H001082
Kevin,Hern,,,Oklahoma,yes,100,kevin hern,kevin hern,H001082
Kevin,Hern,,,Oklahoma,yes,100,kevin hern,kevin hern,H001082
Pablo Jose,Hernández,,,Puerto Rico,yes,100,pablo jose hernandez,pablo jose hernandez,H001103
Pablo Jose,Hernández,,,Puerto Rico,yes,100,pablo jose hernandez,pablo jose hernandez,H001103
Pablo Jose,Hernández,,,Puerto Rico,yes,100,pablo jose hernandez,pablo jose hernandez,H001103
Pablo Jose,Hernández,,,Puerto Rico,yes,100,pablo jose hernandez,pablo jose hernandez,H001103
Pablo Jose,Hernández,,,Puerto Rico,yes,100,pablo jose hernandez,pablo jose hernandez,H001103
John W.,Hickenlooper,,,Colorado,yes,100,john w  hickenlooper,john hickenlooper,H000273
John W.,Hickenlooper,,,Colorado,yes,100,john w  hickenlooper,john hickenlooper,H000273
John W.,Hickenlooper,,,Colorado,yes,100,john w  hickenlooper,john hickenlooper,H000273
John W.,Hickenlooper,,,Colorado,yes,100,john w  hickenlooper,john hickenlooper,H000273
John W.,Hickenlooper,,,Colorado,yes,100,john w  hickenlooper,john hickenlooper,H000273
Clay,Higgins,,,Louisiana,yes,100,clay higgins,clay higgins,H001077
Clay,Higgins,,,Louisiana,yes,100,clay higgins,clay higgins,H001077
Clay,Higgins,,,Louisiana,yes,100,clay higgins,clay higgins,H001077
Clay,Higgins,,,Louisiana,yes,100,clay higgins,clay higgins,H001077
Clay,Higgins,,,Louisiana,yes,100,clay higgins,clay higgins,H001077
J. French,Hill,,,Arkansas,yes,100,j french hill,french hill,H001072
J. French,Hill,,,Arkansas,yes,100,j french hill,french hill,H001072
J. French,Hill,,,Arkansas,yes,100,j french hill,french hill,H001072
J. French,Hill,,,Arkansas,yes,100,j french hill,french hill,H001072
J. French,Hill,,,Arkansas,yes,100,j french hill,french hill,H001072
James A.,Himes,,,Connecticut,yes,100,james a  himes,james a  himes,H001047
James A.,Himes,,,Connecticut,yes,100,james a  himes,james a  himes,H001047
James A.,Himes,,,Connecticut,yes,100,james a  himes,james a  himes,H001047
James A.,Himes,,,Connecticut,yes,100,james a  himes,james a  himes,H001047
James A.,Himes,,,Connecticut,yes,100,james a  himes,james a  himes,H001047
Ashley,Hinson,,,Iowa,yes,100,ashley hinson,ashley hinson,H001091
Ashley,Hinson,,,Iowa,yes,100,ashley hinson,ashley hinson,H001091
Ashley,Hinson,,,Iowa,yes,100,ashley hinson,ashley hinson,H001091
Ashley,Hinson,,,Iowa,yes,100,ashley hinson,ashley hinson,H001091
Ashley,Hinson,,,Iowa,yes,100,ashley hinson,ashley hinson,H001091
Mazie K.,Hirono,,,Hawaii,yes,100,mazie k  hirono,mazie hirono,H001042
Mazie K.,Hirono,,,Hawaii,yes,100,mazie k  hirono,mazie hirono,H001042
Mazie K.,Hirono,,,Hawaii,yes,100,mazie k  hirono,mazie hirono,H001042
Mazie K.,Hirono,,,Hawaii,yes,100,mazie k  hirono,mazie hirono,H001042
Mazie K.,Hirono,,,Hawaii,yes,100,mazie k  hirono,mazie hirono,H001042
John,Hoeven,,,North Dakota,yes,100,john hoeven,john hoeven,H001061
John,Hoeven,,,North Dakota,yes,100,john hoeven,john hoeven,H001061
John,Hoeven,,,North Dakota,yes,100,john hoeven,john hoeven,H001061
John,Hoeven,,,North Dakota,yes,100,john hoeven,john hoeven,H001061
John,Hoeven,,,North Dakota,yes,100,john hoeven,john hoeven,H001061
Steven,Horsford,,,Nevada,yes,100,stephen horsford,stephen horsford,H001066
Steven,Horsford,,,Nevada,yes,100,stephen horsford,stephen horsford,H001066
Steven,Horsford,,,Nevada,yes,100,stephen horsford,stephen horsford,H001066
Steven,Horsford,,,Nevada,yes,100,stephen horsford,stephen horsford,H001066
Steven,Horsford,,,Nevada,yes,100,stephen horsford,stephen horsford,H001066
Erin,Houchin,,,Indiana,yes,100,erin houchin,erin houchin,H001093
Erin,Houchin,,,Indiana,yes,100,erin houchin,erin houchin,H001093
Erin,Houchin,,,Indiana,yes,100,erin houchin,erin houchin,H001093
Erin,Houchin,,,Indiana,yes,100,erin houchin,erin houchin,H001093
Erin,Houchin,,,Indiana,yes,100,erin houchin,erin houchin,H001093
Chrissy,Houlahan,,,Pennsylvania,yes,100,chrissy houlahan,chrissy houlahan,H001085
Chrissy,Houlahan,,,Pennsylvania,yes,100,chrissy houlahan,chrissy houlahan,H001085
Chrissy,Houlahan,,,Pennsylvania,yes,100,chrissy houlahan,chrissy houlahan,H001085
Chrissy,Houlahan,,,Pennsylvania,yes,100,chrissy houlahan,chrissy houlahan,H001085
Chrissy,Houlahan,,,Pennsylvania,yes,100,chrissy houlahan,chrissy houlahan,H001085
Steny H.,Hoyer,,,Maryland,yes,100,steny h  hoyer,steny hoyer,H000874
Steny H.,Hoyer,,,Maryland,yes,100,steny h  hoyer,steny hoyer,H000874
Steny H.,Hoyer,,,Maryland,yes,100,steny h  hoyer,steny hoyer,H000874
Steny H.,Hoyer,,,Maryland,yes,100,steny h  hoyer,steny hoyer,H000874
Steny H.,Hoyer,,,Maryland,yes,100,steny h  hoyer,steny hoyer,H000874
Val T.,Hoyle,,,Oregon,yes,100,val t  hoyle,val hoyle,H001094
Val T.,Hoyle,,,Oregon,yes,100,val t  hoyle,val hoyle,H001094
Val T.,Hoyle,,,Oregon,yes,100,val t  hoyle,val hoyle,H001094
Val T.,Hoyle,,,Oregon,yes,100,val t  hoyle,val hoyle,H001094
Val T.,Hoyle,,,Oregon,yes,100,val t  hoyle,val hoyle,H001094
Richard,Hudson,,,North Carolina,yes,100,dick hudson,dick hudson,H001067
Richard,Hudson,,,North Carolina,yes,100,dick hudson,dick hudson,H001067
Richard,Hudson,,,North Carolina,yes,100,dick hudson,dick hudson,H001067
Richard,Hudson,,,North Carolina,yes,100,dick hudson,dick hudson,H001067
Richard,Hudson,,,North Carolina,yes,100,dick hudson,dick hudson,H001067
Jared,Huffman,,,California,yes,100,jared huffman,jared huffman,H001068
Jared,Huffman,,,California,yes,100,jared huffman,jared huffman,H001068
Jared,Huffman,,,California,yes,100,jared huffman,jared huffman,H001068
Jared,Huffman,,,California,yes,100,jared huffman,jared huffman,H001068
Jared,Huffman,,,California,yes,100,jared huffman,jared huffman,H001068
Bill,Huizenga,,,Michigan,yes,100,bill huizenga,bill huizenga,H001058
Bill,Huizenga,,,Michigan,yes,100,bill huizenga,bill huizenga,H001058
Bill,Huizenga,,,Michigan,yes,100,bill huizenga,bill huizenga,H001058
Bill,Huizenga,,,Michigan,yes,100,bill huizenga,bill huizenga,H001058
Bill,Huizenga,,,Michigan,yes,100,bill huizenga,bill huizenga,H001058
Wesley,Hunt,,,Texas,yes,100,wesley hunt,wesley hunt,H001095
Wesley,Hunt,,,Texas,yes,100,wesley hunt,wesley hunt,H001095
Wesley,Hunt,,,Texas,yes,100,wesley hunt,wesley hunt,H001095
Wesley,Hunt,,,Texas,yes,100,wesley hunt,wesley hunt,H001095
Wesley,Hunt,,,Texas,yes,100,wesley hunt,wesley hunt,H001095
Jeff,Hurd,,,Colorado,yes,100,jeff hurd,jeff hurd,H001100
Jeff,Hurd,,,Colorado,yes,100,jeff hurd,jeff hurd,H001100
Jeff,Hurd,,,Colorado,yes,100,jeff hurd,jeff hurd,H001100
Jeff,Hurd,,,Colorado,yes,100,jeff hurd,jeff hurd,H001100
Jeff,Hurd,,,Colorado,yes,100,jeff hurd,jeff hurd,H001100
Jon,Husted,,,Ohio,yes,100,jon husted,jon husted,H001104
Jon,Husted,,,Ohio,yes,100,jon husted,jon husted,H001104
Jon,Husted,,,Ohio,yes,100,jon husted,jon husted,H001104
Jon,Husted,,,Ohio,yes,100,jon husted,jon husted,H001104
Jon,Husted,,,Ohio,yes,100,jon husted,jon husted,H001104
Cindy,Hyde-Smith,,,Mississippi,yes,100,cindy hyde-smith,cindy hyde-smith,H001079
Cindy,Hyde-Smith,,,Mississippi,yes,100,cindy hyde-smith,cindy hyde-smith,H001079
Cindy,Hyde-Smith,,,Mississippi,yes,100,cindy hyde-smith,cindy hyde-smith,H001079
Cindy,Hyde-Smith,,,Mississippi,yes,100,cindy hyde-smith,cindy hyde-smith,H001079
Cindy,Hyde-Smith,,,Mississippi,yes,100,cindy hyde-smith,cindy hyde-smith,H001079
Darrell,Issa,,,California,yes,100,darrell issa,darrell issa,I000056
Darrell,Issa,,,California,yes,100,darrell issa,darrell issa,I000056
Darrell,Issa,,,California,yes,100,darrell issa,darrell issa,I000056
Darrell,Issa,,,California,yes,100,darrell issa,darrell issa,I000056
Darrell,Issa,,,California,yes,100,darrell issa,darrell issa,I000056
Glenn,Ivey,,,Maryland,yes,100,glenn ivey,glenn ivey,I000058
Glenn,Ivey,,,Maryland,yes,100,glenn ivey,glenn ivey,I000058
Glenn,Ivey,,,Maryland,yes,100,glenn ivey,glenn ivey,I000058
Glenn,Ivey,,,Maryland,yes,100,glenn ivey,glenn ivey,I000058
Glenn,Ivey,,,Maryland,yes,100,glenn ivey,glenn ivey,I000058
Brian,Jack,,,Georgia,yes,100,brian jack,brian jack,J000311
Brian,Jack,,,Georgia,yes,100,brian jack,brian jack,J000311
Brian,Jack,,,Georgia,yes,100,brian jack,brian jack,J000311
Brian,Jack,,,Georgia,yes,100,brian jack,brian jack,J000311
Brian,Jack,,,Georgia,yes,100,brian jack,brian jack,J000311
Jonathan L.,Jackson,,,Illinois,yes,100,jonathan l  jackson,jonathan jackson,J000309
Ronny,Jackson,,,Texas,yes,100,ronny jackson,ronny jackson,J000304
Jonathan L.,Jackson,,,Illinois,yes,100,jonathan l  jackson,jonathan jackson,J000309
Ronny,Jackson,,,Texas,yes,100,ronny jackson,ronny jackson,J000304
Jonathan L.,Jackson,,,Illinois,yes,100,jonathan l  jackson,jonathan jackson,J000309
Ronny,Jackson,,,Texas,yes,100,ronny jackson,ronny jackson,J000304
Jonathan L.,Jackson,,,Illinois,yes,100,jonathan l  jackson,jonathan jackson,J000309
Ronny,Jackson,,,Texas,yes,100,ronny jackson,ronny jackson,J000304
Jonathan L.,Jackson,,,Illinois,yes,100,jonathan l  jackson,jonathan jackson,J000309
Ronny,Jackson,,,Texas,yes,100,ronny jackson,ronny jackson,J000304
Sara,Jacobs,,,California,yes,100,sara jacobs,sara jacobs,J000305
Sara,Jacobs,,,California,yes,100,sara jacobs,sara jacobs,J000305
Sara,Jacobs,,,California,yes,100,sara jacobs,sara jacobs,J000305
Sara,Jacobs,,,California,yes,100,sara jacobs,sara jacobs,J000305
Sara,Jacobs,,,California,yes,100,sara jacobs,sara jacobs,J000305
John,James,,,Michigan,yes,100,john james,john james,J000307
John,James,,,Michigan,yes,100,john james,john james,J000307
John,James,,,Michigan,yes,100,john james,john james,J000307
John,James,,,Michigan,yes,100,john james,john james,J000307
John,James,,,Michigan,yes,100,john james,john james,J000307
Pramila,Jayapal,,,Washington,yes,100,pramila jayapal,pramila jayapal,J000298
Pramila,Jayapal,,,Washington,yes,100,pramila jayapal,pramila jayapal,J000298
Pramila,Jayapal,,,Washington,yes,100,pramila jayapal,pramila jayapal,J000298
Pramila,Jayapal,,,Washington,yes,100,pramila jayapal,pramila jayapal,J000298
Pramila,Jayapal,,,Washington,yes,100,pramila jayapal,pramila jayapal,J000298
Hakeem S.,Jeffries,,,New York,yes,100,hakeem s  jeffries,hakeem jeffries,J000294
Hakeem S.,Jeffries,,,New York,yes,100,hakeem s  jeffries,hakeem jeffries,J000294
Hakeem S.,Jeffries,,,New York,yes,100,hakeem s  jeffries,hakeem jeffries,J000294
Hakeem S.,Jeffries,,,New York,yes,100,hakeem s  jeffries,hakeem jeffries,J000294
Hakeem S.,Jeffries,,,New York,yes,100,hakeem s  jeffries,hakeem jeffries,J000294
Dusty,Johnson,,,South Dakota,yes,100,dusty johnson,dusty johnson,J000301
"Henry C. ""Hank""",Johnson,,,Georgia,yes,100,henry c hank  johnson,hank johnson,J000288
Julie,Johnson,,,Texas,yes,100,julie johnson,julie johnson,J000310
Mike,Johnson,,,Louisiana,yes,100,michael johnson,michael johnson,J000299
Ron,Johnson,,,Wisconsin,yes,100,ron johnson,ron johnson,J000293
Dusty,Johnson,,,South Dakota,yes,100,dusty johnson,dusty johnson,J000301
"Henry C. ""Hank""",Johnson,,,Georgia,yes,100,henry c hank  johnson,hank johnson,J000288
Julie,Johnson,,,Texas,yes,100,julie johnson,julie johnson,J000310
Mike,Johnson,,,Louisiana,yes,100,michael johnson,michael johnson,J000299
Ron,Johnson,,,Wisconsin,yes,100,ron johnson,ron johnson,J000293
Dusty,Johnson,,,South Dakota,yes,100,dusty johnson,dusty johnson,J000301
"Henry C. ""Hank""",Johnson,,,Georgia,yes,100,henry c hank  johnson,hank johnson,J000288
Julie,Johnson,,,Texas,yes,100,julie johnson,julie johnson,J000310
Mike,Johnson,,,Louisiana,yes,100,michael johnson,michael johnson,J000299
Ron,Johnson,,,Wisconsin,yes,100,ron johnson,ron johnson,J000293
Dusty,Johnson,,,South Dakota,yes,100,dusty johnson,dusty johnson,J000301
"Henry C. ""Hank""",Johnson,,,Georgia,yes,100,henry c hank  johnson,hank johnson,J000288
Julie,Johnson,,,Texas,yes,100,julie johnson,julie johnson,J000310
Mike,Johnson,,,Louisiana,yes,100,michael johnson,michael johnson,J000299
Ron,Johnson,,,Wisconsin,yes,100,ron johnson,ron johnson,J000293
Dusty,Johnson,,,South Dakota,yes,100,dusty johnson,dusty johnson,J000301
"Henry C. ""Hank""",Johnson,,,Georgia,yes,100,henry c hank  johnson,hank johnson,J000288
Julie,Johnson,,,Texas,yes,100,julie johnson,julie johnson,J000310
Mike,Johnson,,,Louisiana,yes,100,michael johnson,michael johnson,J000299
Ron,Johnson,,,Wisconsin,yes,100,ron johnson,ron johnson,J000293
Jim,Jordan,,,Ohio,yes,100,james jordan,james jordan,J000289
Jim,Jordan,,,Ohio,yes,100,james jordan,james jordan,J000289
Jim,Jordan,,,Ohio,yes,100,james jordan,james jordan,J000289
Jim,Jordan,,,Ohio,yes,100,james jordan,james jordan,J000289
Jim,Jordan,,,Ohio,yes,100,james jordan,james jordan,J000289
David P.,Joyce,,,Ohio,yes,100,david p  joyce,david joyce,J000295
John,Joyce,,,Pennsylvania,yes,100,john joyce,john joyce,J000302
David P.,Joyce,,,Ohio,yes,100,david p  joyce,david joyce,J000295
John,Joyce,,,Pennsylvania,yes,100,john joyce,john joyce,J000302
David P.,Joyce,,,Ohio,yes,100,david p  joyce,david joyce,J000295
John,Joyce,,,Pennsylvania,yes,100,john joyce,john joyce,J000302
David P.,Joyce,,,Ohio,yes,100,david p  joyce,david joyce,J000295
John,Joyce,,,Pennsylvania,yes,100,john joyce,john joyce,J000302
David P.,Joyce,,,Ohio,yes,100,david p  joyce,david joyce,J000295
John,Joyce,,,Pennsylvania,yes,100,john joyce,john joyce,J000302
James C.,Justice,,,West Virginia,yes,100,james c  justice,james justice,J000312
James C.,Justice,,,West Virginia,yes,100,james c  justice,james justice,J000312
James C.,Justice,,,West Virginia,yes,100,james c  justice,james justice,J000312
James C.,Justice,,,West Virginia,yes,100,james c  justice,james justice,J000312
James C.,Justice,,,West Virginia,yes,100,james c  justice,james justice,J000312
Tim,Kaine,,,Virginia,yes,100,tim kaine,tim kaine,K000384
Tim,Kaine,,,Virginia,yes,100,tim kaine,tim kaine,K000384
Tim,Kaine,,,Virginia,yes,100,tim kaine,tim kaine,K000384
Tim,Kaine,,,Virginia,yes,100,tim kaine,tim kaine,K000384
Tim,Kaine,,,Virginia,yes,100,tim kaine,tim kaine,K000384
Sydney,Kamlager-Dove,,,California,yes,100,sydney kamlager-dove,sydney kamlager-dove,K000400
Sydney,Kamlager-Dove,,,California,yes,100,sydney kamlager-dove,sydney kamlager-dove,K000400
Sydney,Kamlager-Dove,,,California,yes,100,sydney kamlager-dove,sydney kamlager-dove,K000400
Sydney,Kamlager-Dove,,,California,yes,100,sydney kamlager-dove,sydney kamlager-dove,K000400
Sydney,Kamlager-Dove,,,California,yes,100,sydney kamlager-dove,sydney kamlager-dove,K000400
Marcy,Kaptur,,,Ohio,yes,100,marcy kaptur,marcy kaptur,K000009
Marcy,Kaptur,,,Ohio,yes,100,marcy kaptur,marcy kaptur,K000009
Marcy,Kaptur,,,Ohio,yes,100,marcy kaptur,marcy kaptur,K000009
Marcy,Kaptur,,,Ohio,yes,100,marcy kaptur,marcy kaptur,K000009
Marcy,Kaptur,,,Ohio,yes,100,marcy kaptur,marcy kaptur,K000009
Thomas H.,Kean,,,New Jersey,yes,100,thomas h  kean,thomas kean,K000398
Thomas H.,Kean,,,New Jersey,yes,100,thomas h  kean,thomas kean,K000398
Thomas H.,Kean,,,New Jersey,yes,100,thomas h  kean,thomas kean,K000398
Thomas H.,Kean,,,New Jersey,yes,100,thomas h  kean,thomas kean,K000398
Thomas H.,Kean,,,New Jersey,yes,100,thomas h  kean,thomas kean,K000398
William R.,Keating,,,Massachusetts,yes,100,william r  keating,william r  keating,K000375
William R.,Keating,,,Massachusetts,yes,100,william r  keating,william r  keating,K000375
William R.,Keating,,,Massachusetts,yes,100,william r  keating,william r  keating,K000375
William R.,Keating,,,Massachusetts,yes,100,william r  keating,william r  keating,K000375
